year,reporter,partner,product,indicator,value
2002,CHN,ARE,01-05_Animal,XPRT-TRD-VL,5044.908
2002,CHN,ARE,06-15_Vegetable,XPRT-TRD-VL,48341.45
2002,CHN,ARE,16-24_FoodProd,XPRT-TRD-VL,24397.197
2002,CHN,ARE,25-26_Minerals,XPRT-TRD-VL,1566.353
2002,CHN,ARE,27-27_Fuels,XPRT-TRD-VL,44337.268
2002,CHN,ARE,28-38_Chemicals,XPRT-TRD-VL,75951.198
2002,CHN,ARE,39-40_PlastiRub,XPRT-TRD-VL,160519.343
2002,CHN,ARE,41-43_HidesSkin,XPRT-TRD-VL,114061.366
2002,CHN,ARE,44-49_Wood,XPRT-TRD-VL,23119.321
2002,CHN,ARE,50-63_TextCloth,XPRT-TRD-VL,1074770.972
2002,CHN,ARE,64-67_Footwear,XPRT-TRD-VL,162937.557
2002,CHN,ARE,68-71_StoneGlas,XPRT-TRD-VL,104379.144
2002,CHN,ARE,72-83_Metals,XPRT-TRD-VL,260094.585
2002,CHN,ARE,84-85_MachElec,XPRT-TRD-VL,957581.459
2002,CHN,ARE,86-89_Transport,XPRT-TRD-VL,98870.445
2002,CHN,ARE,90-99_Miscellan,XPRT-TRD-VL,284985.066
2002,CHN,AUS,01-05_Animal,XPRT-TRD-VL,18480.518
2002,CHN,AUS,06-15_Vegetable,XPRT-TRD-VL,25258.326
2002,CHN,AUS,16-24_FoodProd,XPRT-TRD-VL,90045.148
2002,CHN,AUS,25-26_Minerals,XPRT-TRD-VL,17350.943
2002,CHN,AUS,27-27_Fuels,XPRT-TRD-VL,108095.05
2002,CHN,AUS,28-38_Chemicals,XPRT-TRD-VL,287752.652
2002,CHN,AUS,39-40_PlastiRub,XPRT-TRD-VL,193869.152
2002,CHN,AUS,41-43_HidesSkin,XPRT-TRD-VL,105125.594
2002,CHN,AUS,44-49_Wood,XPRT-TRD-VL,89118.125
2002,CHN,AUS,50-63_TextCloth,XPRT-TRD-VL,1242350.65
2002,CHN,AUS,64-67_Footwear,XPRT-TRD-VL,166290.479
2002,CHN,AUS,68-71_StoneGlas,XPRT-TRD-VL,152523.827
2002,CHN,AUS,72-83_Metals,XPRT-TRD-VL,368860.574
2002,CHN,AUS,84-85_MachElec,XPRT-TRD-VL,1185141.173
2002,CHN,AUS,86-89_Transport,XPRT-TRD-VL,117277.827
2002,CHN,AUS,90-99_Miscellan,XPRT-TRD-VL,417469.625
2002,CHN,AUT,06-15_Vegetable,XPRT-TRD-VL,697.83
2002,CHN,AUT,25-26_Minerals,XPRT-TRD-VL,432.643
2002,CHN,AUT,27-27_Fuels,XPRT-TRD-VL,3604.353
2002,CHN,AUT,28-38_Chemicals,XPRT-TRD-VL,12070.874
2002,CHN,AUT,39-40_PlastiRub,XPRT-TRD-VL,7104.208
2002,CHN,AUT,50-63_TextCloth,XPRT-TRD-VL,45710.174
2002,CHN,AUT,64-67_Footwear,XPRT-TRD-VL,22339.518
2002,CHN,AUT,72-83_Metals,XPRT-TRD-VL,28036.349
2002,CHN,AUT,86-89_Transport,XPRT-TRD-VL,4460.527
2002,CHN,BEL,01-05_Animal,XPRT-TRD-VL,11341.35
2002,CHN,BEL,06-15_Vegetable,XPRT-TRD-VL,26440.106
2002,CHN,BEL,16-24_FoodProd,XPRT-TRD-VL,21909.595
2002,CHN,BEL,25-26_Minerals,XPRT-TRD-VL,16458.425
2002,CHN,BEL,27-27_Fuels,XPRT-TRD-VL,86334.88
2002,CHN,BEL,28-38_Chemicals,XPRT-TRD-VL,268270.297
2002,CHN,BEL,39-40_PlastiRub,XPRT-TRD-VL,117649.586
2002,CHN,BEL,41-43_HidesSkin,XPRT-TRD-VL,120268.796
2002,CHN,BEL,44-49_Wood,XPRT-TRD-VL,47468.31
2002,CHN,BEL,50-63_TextCloth,XPRT-TRD-VL,332812.591
2002,CHN,BEL,64-67_Footwear,XPRT-TRD-VL,188864.077
2002,CHN,BEL,68-71_StoneGlas,XPRT-TRD-VL,420363.215
2002,CHN,BEL,72-83_Metals,XPRT-TRD-VL,216358.636
2002,CHN,BEL,84-85_MachElec,XPRT-TRD-VL,710654.7
2002,CHN,BEL,86-89_Transport,XPRT-TRD-VL,29379.309
2002,CHN,BEL,90-99_Miscellan,XPRT-TRD-VL,261273.364
2002,CHN,BGR,06-15_Vegetable,XPRT-TRD-VL,13382.676
2002,CHN,BGR,27-27_Fuels,XPRT-TRD-VL,1579.5
2002,CHN,BGR,28-38_Chemicals,XPRT-TRD-VL,6417.085
2002,CHN,BGR,39-40_PlastiRub,XPRT-TRD-VL,1696.036
2002,CHN,BGR,50-63_TextCloth,XPRT-TRD-VL,28171.605
2002,CHN,BGR,64-67_Footwear,XPRT-TRD-VL,12931.528
2002,CHN,BGR,72-83_Metals,XPRT-TRD-VL,2407.386
2002,CHN,BGR,86-89_Transport,XPRT-TRD-VL,3708.651
2002,CHN,BRA,01-05_Animal,XPRT-TRD-VL,1777.88
2002,CHN,BRA,06-15_Vegetable,XPRT-TRD-VL,22315.163
2002,CHN,BRA,16-24_FoodProd,XPRT-TRD-VL,5209.526
2002,CHN,BRA,25-26_Minerals,XPRT-TRD-VL,1607.097
2002,CHN,BRA,27-27_Fuels,XPRT-TRD-VL,223306.159
2002,CHN,BRA,28-38_Chemicals,XPRT-TRD-VL,204687.25
2002,CHN,BRA,39-40_PlastiRub,XPRT-TRD-VL,36381.897
2002,CHN,BRA,41-43_HidesSkin,XPRT-TRD-VL,32542.71
2002,CHN,BRA,44-49_Wood,XPRT-TRD-VL,3952.902
2002,CHN,BRA,50-63_TextCloth,XPRT-TRD-VL,148016.123
2002,CHN,BRA,64-67_Footwear,XPRT-TRD-VL,37791.988
2002,CHN,BRA,68-71_StoneGlas,XPRT-TRD-VL,24354.132
2002,CHN,BRA,72-83_Metals,XPRT-TRD-VL,62200.888
2002,CHN,BRA,84-85_MachElec,XPRT-TRD-VL,525605.367
2002,CHN,BRA,86-89_Transport,XPRT-TRD-VL,30427.557
2002,CHN,BRA,90-99_Miscellan,XPRT-TRD-VL,106205.701
2002,CHN,CAN,01-05_Animal,XPRT-TRD-VL,60845.562
2002,CHN,CAN,06-15_Vegetable,XPRT-TRD-VL,43391.543
2002,CHN,CAN,16-24_FoodProd,XPRT-TRD-VL,77054.308
2002,CHN,CAN,25-26_Minerals,XPRT-TRD-VL,14919.705
2002,CHN,CAN,27-27_Fuels,XPRT-TRD-VL,31281.438
2002,CHN,CAN,28-38_Chemicals,XPRT-TRD-VL,158027.515
2002,CHN,CAN,39-40_PlastiRub,XPRT-TRD-VL,203921.229
2002,CHN,CAN,41-43_HidesSkin,XPRT-TRD-VL,263153.14
2002,CHN,CAN,44-49_Wood,XPRT-TRD-VL,78568.985
2002,CHN,CAN,50-63_TextCloth,XPRT-TRD-VL,809956.383
2002,CHN,CAN,64-67_Footwear,XPRT-TRD-VL,240634.514
2002,CHN,CAN,68-71_StoneGlas,XPRT-TRD-VL,116834.024
2002,CHN,CAN,72-83_Metals,XPRT-TRD-VL,401753.969
2002,CHN,CAN,84-85_MachElec,XPRT-TRD-VL,1047156.233
2002,CHN,CAN,86-89_Transport,XPRT-TRD-VL,142647.325
2002,CHN,CAN,90-99_Miscellan,XPRT-TRD-VL,612884.351
2002,CHN,CHE,06-15_Vegetable,XPRT-TRD-VL,1292.291
2002,CHN,CHE,25-26_Minerals,XPRT-TRD-VL,236.231
2002,CHN,CHE,27-27_Fuels,XPRT-TRD-VL,5512.045
2002,CHN,CHE,28-38_Chemicals,XPRT-TRD-VL,76663.199
2002,CHN,CHE,39-40_PlastiRub,XPRT-TRD-VL,9332.271
2002,CHN,CHE,50-63_TextCloth,XPRT-TRD-VL,254536.093
2002,CHN,CHE,64-67_Footwear,XPRT-TRD-VL,25426.775
2002,CHN,CHE,72-83_Metals,XPRT-TRD-VL,13855.197
2002,CHN,CHE,86-89_Transport,XPRT-TRD-VL,4614.903
2002,CHN,CHL,06-15_Vegetable,XPRT-TRD-VL,2290.993
2002,CHN,CHL,25-26_Minerals,XPRT-TRD-VL,1769.97
2002,CHN,CHL,27-27_Fuels,XPRT-TRD-VL,1450.209
2002,CHN,CHL,28-38_Chemicals,XPRT-TRD-VL,39406.425
2002,CHN,CHL,39-40_PlastiRub,XPRT-TRD-VL,44482.283
2002,CHN,CHL,50-63_TextCloth,XPRT-TRD-VL,359249.871
2002,CHN,CHL,64-67_Footwear,XPRT-TRD-VL,122650.561
2002,CHN,CHL,68-71_StoneGlas,XPRT-TRD-VL,19356.312
2002,CHN,CHL,72-83_Metals,XPRT-TRD-VL,52172.584
2002,CHN,CHL,84-85_MachElec,XPRT-TRD-VL,186268.601
2002,CHN,CHL,86-89_Transport,XPRT-TRD-VL,28804.123
2002,CHN,CYP,06-15_Vegetable,XPRT-TRD-VL,179.105
2002,CHN,CYP,25-26_Minerals,XPRT-TRD-VL,106.233
2002,CHN,CYP,27-27_Fuels,XPRT-TRD-VL,12883.363
2002,CHN,CYP,28-38_Chemicals,XPRT-TRD-VL,8777.258
2002,CHN,CYP,39-40_PlastiRub,XPRT-TRD-VL,3818.94
2002,CHN,CYP,50-63_TextCloth,XPRT-TRD-VL,30485.363
2002,CHN,CYP,64-67_Footwear,XPRT-TRD-VL,3615.425
2002,CHN,CYP,72-83_Metals,XPRT-TRD-VL,10483.962
2002,CHN,CYP,86-89_Transport,XPRT-TRD-VL,118656.252
2002,CHN,CZE,06-15_Vegetable,XPRT-TRD-VL,1804.465
2002,CHN,CZE,25-26_Minerals,XPRT-TRD-VL,289.459
2002,CHN,CZE,27-27_Fuels,XPRT-TRD-VL,61.613
2002,CHN,CZE,28-38_Chemicals,XPRT-TRD-VL,16562.365
2002,CHN,CZE,39-40_PlastiRub,XPRT-TRD-VL,7477.187
2002,CHN,CZE,50-63_TextCloth,XPRT-TRD-VL,267603.288
2002,CHN,CZE,64-67_Footwear,XPRT-TRD-VL,51735.584
2002,CHN,CZE,72-83_Metals,XPRT-TRD-VL,13840.547
2002,CHN,CZE,86-89_Transport,XPRT-TRD-VL,7194.448
2002,CHN,DEU,01-05_Animal,XPRT-TRD-VL,209598.935
2002,CHN,DEU,06-15_Vegetable,XPRT-TRD-VL,127577.572
2002,CHN,DEU,16-24_FoodProd,XPRT-TRD-VL,139854.643
2002,CHN,DEU,25-26_Minerals,XPRT-TRD-VL,9358.675
2002,CHN,DEU,27-27_Fuels,XPRT-TRD-VL,50453.57
2002,CHN,DEU,28-38_Chemicals,XPRT-TRD-VL,703382.665
2002,CHN,DEU,39-40_PlastiRub,XPRT-TRD-VL,291530.512
2002,CHN,DEU,41-43_HidesSkin,XPRT-TRD-VL,475832.67
2002,CHN,DEU,44-49_Wood,XPRT-TRD-VL,116331.778
2002,CHN,DEU,50-63_TextCloth,XPRT-TRD-VL,1191616.496
2002,CHN,DEU,64-67_Footwear,XPRT-TRD-VL,249720.801
2002,CHN,DEU,68-71_StoneGlas,XPRT-TRD-VL,201677.35
2002,CHN,DEU,72-83_Metals,XPRT-TRD-VL,652819.217
2002,CHN,DEU,84-85_MachElec,XPRT-TRD-VL,4992197.891
2002,CHN,DEU,86-89_Transport,XPRT-TRD-VL,642709.86
2002,CHN,DEU,90-99_Miscellan,XPRT-TRD-VL,1316568.973
2002,CHN,DNK,06-15_Vegetable,XPRT-TRD-VL,4289.146
2002,CHN,DNK,25-26_Minerals,XPRT-TRD-VL,1070.877
2002,CHN,DNK,27-27_Fuels,XPRT-TRD-VL,532.384
2002,CHN,DNK,28-38_Chemicals,XPRT-TRD-VL,36257.406
2002,CHN,DNK,39-40_PlastiRub,XPRT-TRD-VL,35621.931
2002,CHN,DNK,50-63_TextCloth,XPRT-TRD-VL,197788.891
2002,CHN,DNK,64-67_Footwear,XPRT-TRD-VL,21725.977
2002,CHN,DNK,68-71_StoneGlas,XPRT-TRD-VL,22746.431
2002,CHN,DNK,72-83_Metals,XPRT-TRD-VL,62116.723
2002,CHN,DNK,84-85_MachElec,XPRT-TRD-VL,182193.075
2002,CHN,DNK,86-89_Transport,XPRT-TRD-VL,175296.035
2002,CHN,ESP,01-05_Animal,XPRT-TRD-VL,18497.566
2002,CHN,ESP,06-15_Vegetable,XPRT-TRD-VL,26661.21
2002,CHN,ESP,16-24_FoodProd,XPRT-TRD-VL,55185.602
2002,CHN,ESP,25-26_Minerals,XPRT-TRD-VL,9154.93
2002,CHN,ESP,27-27_Fuels,XPRT-TRD-VL,13341.534
2002,CHN,ESP,28-38_Chemicals,XPRT-TRD-VL,273508.866
2002,CHN,ESP,39-40_PlastiRub,XPRT-TRD-VL,99773.001
2002,CHN,ESP,41-43_HidesSkin,XPRT-TRD-VL,193990.565
2002,CHN,ESP,44-49_Wood,XPRT-TRD-VL,62453.252
2002,CHN,ESP,50-63_TextCloth,XPRT-TRD-VL,431193.18
2002,CHN,ESP,64-67_Footwear,XPRT-TRD-VL,174288.869
2002,CHN,ESP,68-71_StoneGlas,XPRT-TRD-VL,62373.494
2002,CHN,ESP,72-83_Metals,XPRT-TRD-VL,213536.73
2002,CHN,ESP,84-85_MachElec,XPRT-TRD-VL,609631.347
2002,CHN,ESP,86-89_Transport,XPRT-TRD-VL,55760.26
2002,CHN,ESP,90-99_Miscellan,XPRT-TRD-VL,311461.218
2002,CHN,EST,06-15_Vegetable,XPRT-TRD-VL,82.215
2002,CHN,EST,27-27_Fuels,XPRT-TRD-VL,136.0
2002,CHN,EST,28-38_Chemicals,XPRT-TRD-VL,2498.077
2002,CHN,EST,39-40_PlastiRub,XPRT-TRD-VL,1255.046
2002,CHN,EST,50-63_TextCloth,XPRT-TRD-VL,9790.449
2002,CHN,EST,64-67_Footwear,XPRT-TRD-VL,1911.95
2002,CHN,EST,72-83_Metals,XPRT-TRD-VL,6818.574
2002,CHN,EST,86-89_Transport,XPRT-TRD-VL,1560.879
2002,CHN,FIN,06-15_Vegetable,XPRT-TRD-VL,2110.042
2002,CHN,FIN,25-26_Minerals,XPRT-TRD-VL,1013.316
2002,CHN,FIN,27-27_Fuels,XPRT-TRD-VL,4292.968
2002,CHN,FIN,28-38_Chemicals,XPRT-TRD-VL,20087.371
2002,CHN,FIN,39-40_PlastiRub,XPRT-TRD-VL,28498.211
2002,CHN,FIN,50-63_TextCloth,XPRT-TRD-VL,67136.611
2002,CHN,FIN,64-67_Footwear,XPRT-TRD-VL,49436.442
2002,CHN,FIN,68-71_StoneGlas,XPRT-TRD-VL,9240.969
2002,CHN,FIN,72-83_Metals,XPRT-TRD-VL,49348.847
2002,CHN,FIN,84-85_MachElec,XPRT-TRD-VL,811159.39
2002,CHN,FIN,86-89_Transport,XPRT-TRD-VL,5502.327
2002,CHN,FRA,01-05_Animal,XPRT-TRD-VL,25218.614
2002,CHN,FRA,06-15_Vegetable,XPRT-TRD-VL,40473.034
2002,CHN,FRA,16-24_FoodProd,XPRT-TRD-VL,45049.228
2002,CHN,FRA,25-26_Minerals,XPRT-TRD-VL,2469.682
2002,CHN,FRA,27-27_Fuels,XPRT-TRD-VL,65233.243
2002,CHN,FRA,28-38_Chemicals,XPRT-TRD-VL,207444.303
2002,CHN,FRA,39-40_PlastiRub,XPRT-TRD-VL,166769.069
2002,CHN,FRA,41-43_HidesSkin,XPRT-TRD-VL,218987.947
2002,CHN,FRA,44-49_Wood,XPRT-TRD-VL,73467.161
2002,CHN,FRA,50-63_TextCloth,XPRT-TRD-VL,662669.215
2002,CHN,FRA,64-67_Footwear,XPRT-TRD-VL,177353.896
2002,CHN,FRA,68-71_StoneGlas,XPRT-TRD-VL,65871.356
2002,CHN,FRA,72-83_Metals,XPRT-TRD-VL,185871.668
2002,CHN,FRA,84-85_MachElec,XPRT-TRD-VL,1488407.385
2002,CHN,FRA,86-89_Transport,XPRT-TRD-VL,125197.105
2002,CHN,FRA,90-99_Miscellan,XPRT-TRD-VL,537283.408
2002,CHN,GBR,01-05_Animal,XPRT-TRD-VL,54610.742
2002,CHN,GBR,06-15_Vegetable,XPRT-TRD-VL,58328.581
2002,CHN,GBR,16-24_FoodProd,XPRT-TRD-VL,72662.707
2002,CHN,GBR,25-26_Minerals,XPRT-TRD-VL,34023.372
2002,CHN,GBR,27-27_Fuels,XPRT-TRD-VL,18710.882
2002,CHN,GBR,28-38_Chemicals,XPRT-TRD-VL,353354.927
2002,CHN,GBR,39-40_PlastiRub,XPRT-TRD-VL,355917.889
2002,CHN,GBR,41-43_HidesSkin,XPRT-TRD-VL,342625.265
2002,CHN,GBR,44-49_Wood,XPRT-TRD-VL,272281.808
2002,CHN,GBR,50-63_TextCloth,XPRT-TRD-VL,941202.007
2002,CHN,GBR,64-67_Footwear,XPRT-TRD-VL,302912.19
2002,CHN,GBR,68-71_StoneGlas,XPRT-TRD-VL,158402.36
2002,CHN,GBR,72-83_Metals,XPRT-TRD-VL,602192.906
2002,CHN,GBR,84-85_MachElec,XPRT-TRD-VL,2897693.584
2002,CHN,GBR,86-89_Transport,XPRT-TRD-VL,313915.123
2002,CHN,GBR,90-99_Miscellan,XPRT-TRD-VL,1278399.743
2002,CHN,HKG,01-05_Animal,XPRT-TRD-VL,722763.415
2002,CHN,HKG,06-15_Vegetable,XPRT-TRD-VL,332005.566
2002,CHN,HKG,16-24_FoodProd,XPRT-TRD-VL,994479.327
2002,CHN,HKG,25-26_Minerals,XPRT-TRD-VL,96093.364
2002,CHN,HKG,27-27_Fuels,XPRT-TRD-VL,1156119.193
2002,CHN,HKG,28-38_Chemicals,XPRT-TRD-VL,1052733.039
2002,CHN,HKG,39-40_PlastiRub,XPRT-TRD-VL,1550069.656
2002,CHN,HKG,41-43_HidesSkin,XPRT-TRD-VL,1486857.493
2002,CHN,HKG,44-49_Wood,XPRT-TRD-VL,1144113.268
2002,CHN,HKG,50-63_TextCloth,XPRT-TRD-VL,12534526.782
2002,CHN,HKG,64-67_Footwear,XPRT-TRD-VL,804689.794
2002,CHN,HKG,68-71_StoneGlas,XPRT-TRD-VL,2168330.728
2002,CHN,HKG,72-83_Metals,XPRT-TRD-VL,2487941.406
2002,CHN,HKG,84-85_MachElec,XPRT-TRD-VL,25587778.672
2002,CHN,HKG,86-89_Transport,XPRT-TRD-VL,1267159.13
2002,CHN,HKG,90-99_Miscellan,XPRT-TRD-VL,5064264.878
2002,CHN,HRV,06-15_Vegetable,XPRT-TRD-VL,3590.94
2002,CHN,HRV,27-27_Fuels,XPRT-TRD-VL,17.0
2002,CHN,HRV,28-38_Chemicals,XPRT-TRD-VL,2227.873
2002,CHN,HRV,39-40_PlastiRub,XPRT-TRD-VL,2076.425
2002,CHN,HRV,50-63_TextCloth,XPRT-TRD-VL,63717.983
2002,CHN,HRV,64-67_Footwear,XPRT-TRD-VL,9219.627
2002,CHN,HRV,72-83_Metals,XPRT-TRD-VL,2979.189
2002,CHN,HRV,86-89_Transport,XPRT-TRD-VL,3109.444
2002,CHN,HUN,06-15_Vegetable,XPRT-TRD-VL,1350.115
2002,CHN,HUN,25-26_Minerals,XPRT-TRD-VL,2.054
2002,CHN,HUN,28-38_Chemicals,XPRT-TRD-VL,16297.931
2002,CHN,HUN,39-40_PlastiRub,XPRT-TRD-VL,5438.108
2002,CHN,HUN,50-63_TextCloth,XPRT-TRD-VL,555159.886
2002,CHN,HUN,64-67_Footwear,XPRT-TRD-VL,78793.092
2002,CHN,HUN,68-71_StoneGlas,XPRT-TRD-VL,2828.626
2002,CHN,HUN,72-83_Metals,XPRT-TRD-VL,7796.389
2002,CHN,HUN,84-85_MachElec,XPRT-TRD-VL,714388.499
2002,CHN,HUN,86-89_Transport,XPRT-TRD-VL,12432.064
2002,CHN,IDN,01-05_Animal,XPRT-TRD-VL,10642.698
2002,CHN,IDN,06-15_Vegetable,XPRT-TRD-VL,352371.979
2002,CHN,IDN,16-24_FoodProd,XPRT-TRD-VL,123078.955
2002,CHN,IDN,25-26_Minerals,XPRT-TRD-VL,21191.113
2002,CHN,IDN,27-27_Fuels,XPRT-TRD-VL,288506.655
2002,CHN,IDN,28-38_Chemicals,XPRT-TRD-VL,402869.373
2002,CHN,IDN,39-40_PlastiRub,XPRT-TRD-VL,79184.766
2002,CHN,IDN,41-43_HidesSkin,XPRT-TRD-VL,26527.223
2002,CHN,IDN,44-49_Wood,XPRT-TRD-VL,24869.591
2002,CHN,IDN,50-63_TextCloth,XPRT-TRD-VL,340354.445
2002,CHN,IDN,64-67_Footwear,XPRT-TRD-VL,38960.262
2002,CHN,IDN,68-71_StoneGlas,XPRT-TRD-VL,68003.951
2002,CHN,IDN,72-83_Metals,XPRT-TRD-VL,290737.447
2002,CHN,IDN,84-85_MachElec,XPRT-TRD-VL,1039904.359
2002,CHN,IDN,86-89_Transport,XPRT-TRD-VL,182984.964
2002,CHN,IDN,90-99_Miscellan,XPRT-TRD-VL,133012.113
2002,CHN,IND,01-05_Animal,XPRT-TRD-VL,8477.889
2002,CHN,IND,06-15_Vegetable,XPRT-TRD-VL,62052.482
2002,CHN,IND,16-24_FoodProd,XPRT-TRD-VL,2697.781
2002,CHN,IND,25-26_Minerals,XPRT-TRD-VL,38653.171
2002,CHN,IND,27-27_Fuels,XPRT-TRD-VL,189067.875
2002,CHN,IND,28-38_Chemicals,XPRT-TRD-VL,721848.048
2002,CHN,IND,39-40_PlastiRub,XPRT-TRD-VL,39847.973
2002,CHN,IND,41-43_HidesSkin,XPRT-TRD-VL,12247.311
2002,CHN,IND,44-49_Wood,XPRT-TRD-VL,10260.191
2002,CHN,IND,50-63_TextCloth,XPRT-TRD-VL,476132.265
2002,CHN,IND,64-67_Footwear,XPRT-TRD-VL,8645.769
2002,CHN,IND,68-71_StoneGlas,XPRT-TRD-VL,74730.775
2002,CHN,IND,72-83_Metals,XPRT-TRD-VL,93280.374
2002,CHN,IND,84-85_MachElec,XPRT-TRD-VL,764049.807
2002,CHN,IND,86-89_Transport,XPRT-TRD-VL,18904.274
2002,CHN,IND,90-99_Miscellan,XPRT-TRD-VL,150265.766
2002,CHN,IRL,06-15_Vegetable,XPRT-TRD-VL,1206.769
2002,CHN,IRL,25-26_Minerals,XPRT-TRD-VL,3780.825
2002,CHN,IRL,27-27_Fuels,XPRT-TRD-VL,0.013
2002,CHN,IRL,28-38_Chemicals,XPRT-TRD-VL,22347.772
2002,CHN,IRL,39-40_PlastiRub,XPRT-TRD-VL,15120.623
2002,CHN,IRL,50-63_TextCloth,XPRT-TRD-VL,32184.616
2002,CHN,IRL,64-67_Footwear,XPRT-TRD-VL,7712.133
2002,CHN,IRL,72-83_Metals,XPRT-TRD-VL,17721.609
2002,CHN,IRL,86-89_Transport,XPRT-TRD-VL,2958.09
2002,CHN,ISR,06-15_Vegetable,XPRT-TRD-VL,7053.75
2002,CHN,ISR,25-26_Minerals,XPRT-TRD-VL,314.517
2002,CHN,ISR,27-27_Fuels,XPRT-TRD-VL,1313.942
2002,CHN,ISR,28-38_Chemicals,XPRT-TRD-VL,64116.061
2002,CHN,ISR,39-40_PlastiRub,XPRT-TRD-VL,25987.876
2002,CHN,ISR,50-63_TextCloth,XPRT-TRD-VL,274783.418
2002,CHN,ISR,64-67_Footwear,XPRT-TRD-VL,46315.548
2002,CHN,ISR,72-83_Metals,XPRT-TRD-VL,50329.161
2002,CHN,ISR,86-89_Transport,XPRT-TRD-VL,30498.813
2002,CHN,ITA,01-05_Animal,XPRT-TRD-VL,14584.817
2002,CHN,ITA,06-15_Vegetable,XPRT-TRD-VL,64780.257
2002,CHN,ITA,16-24_FoodProd,XPRT-TRD-VL,100008.643
2002,CHN,ITA,25-26_Minerals,XPRT-TRD-VL,29337.586
2002,CHN,ITA,27-27_Fuels,XPRT-TRD-VL,88959.195
2002,CHN,ITA,28-38_Chemicals,XPRT-TRD-VL,333696.275
2002,CHN,ITA,39-40_PlastiRub,XPRT-TRD-VL,170796.772
2002,CHN,ITA,41-43_HidesSkin,XPRT-TRD-VL,337506.559
2002,CHN,ITA,44-49_Wood,XPRT-TRD-VL,65210.429
2002,CHN,ITA,50-63_TextCloth,XPRT-TRD-VL,1066432.686
2002,CHN,ITA,64-67_Footwear,XPRT-TRD-VL,237862.438
2002,CHN,ITA,68-71_StoneGlas,XPRT-TRD-VL,126886.26
2002,CHN,ITA,72-83_Metals,XPRT-TRD-VL,365555.56
2002,CHN,ITA,84-85_MachElec,XPRT-TRD-VL,1114563.208
2002,CHN,ITA,86-89_Transport,XPRT-TRD-VL,118906.298
2002,CHN,ITA,90-99_Miscellan,XPRT-TRD-VL,592297.88
2002,CHN,JPN,01-05_Animal,XPRT-TRD-VL,1481059.935
2002,CHN,JPN,06-15_Vegetable,XPRT-TRD-VL,1413901.255
2002,CHN,JPN,16-24_FoodProd,XPRT-TRD-VL,2759596.297
2002,CHN,JPN,25-26_Minerals,XPRT-TRD-VL,256022.114
2002,CHN,JPN,27-27_Fuels,XPRT-TRD-VL,1919477.919
2002,CHN,JPN,28-38_Chemicals,XPRT-TRD-VL,1585784.39
2002,CHN,JPN,39-40_PlastiRub,XPRT-TRD-VL,898243.906
2002,CHN,JPN,41-43_HidesSkin,XPRT-TRD-VL,970502.042
2002,CHN,JPN,44-49_Wood,XPRT-TRD-VL,1344544.234
2002,CHN,JPN,50-63_TextCloth,XPRT-TRD-VL,12848602.626
2002,CHN,JPN,64-67_Footwear,XPRT-TRD-VL,1245655.882
2002,CHN,JPN,68-71_StoneGlas,XPRT-TRD-VL,897714.107
2002,CHN,JPN,72-83_Metals,XPRT-TRD-VL,1909439.291
2002,CHN,JPN,84-85_MachElec,XPRT-TRD-VL,14108720.394
2002,CHN,JPN,86-89_Transport,XPRT-TRD-VL,1222451.222
2002,CHN,JPN,90-99_Miscellan,XPRT-TRD-VL,3537875.386
2002,CHN,KOR,01-05_Animal,XPRT-TRD-VL,664452.803
2002,CHN,KOR,06-15_Vegetable,XPRT-TRD-VL,1004268.768
2002,CHN,KOR,16-24_FoodProd,XPRT-TRD-VL,307704.704
2002,CHN,KOR,25-26_Minerals,XPRT-TRD-VL,170316.588
2002,CHN,KOR,27-27_Fuels,XPRT-TRD-VL,1134137.283
2002,CHN,KOR,28-38_Chemicals,XPRT-TRD-VL,955984.482
2002,CHN,KOR,39-40_PlastiRub,XPRT-TRD-VL,214586.44
2002,CHN,KOR,41-43_HidesSkin,XPRT-TRD-VL,268106.512
2002,CHN,KOR,44-49_Wood,XPRT-TRD-VL,288995.318
2002,CHN,KOR,50-63_TextCloth,XPRT-TRD-VL,3420121.014
2002,CHN,KOR,64-67_Footwear,XPRT-TRD-VL,255729.382
2002,CHN,KOR,68-71_StoneGlas,XPRT-TRD-VL,530141.485
2002,CHN,KOR,72-83_Metals,XPRT-TRD-VL,1402518.614
2002,CHN,KOR,84-85_MachElec,XPRT-TRD-VL,4045003.699
2002,CHN,KOR,86-89_Transport,XPRT-TRD-VL,404178.363
2002,CHN,KOR,90-99_Miscellan,XPRT-TRD-VL,468161.092
2002,CHN,LTU,06-15_Vegetable,XPRT-TRD-VL,1598.375
2002,CHN,LTU,27-27_Fuels,XPRT-TRD-VL,8.0
2002,CHN,LTU,28-38_Chemicals,XPRT-TRD-VL,7228.661
2002,CHN,LTU,39-40_PlastiRub,XPRT-TRD-VL,2973.917
2002,CHN,LTU,50-63_TextCloth,XPRT-TRD-VL,11014.376
2002,CHN,LTU,64-67_Footwear,XPRT-TRD-VL,10032.613
2002,CHN,LTU,72-83_Metals,XPRT-TRD-VL,11494.27
2002,CHN,LTU,86-89_Transport,XPRT-TRD-VL,8923.264
2002,CHN,LUX,06-15_Vegetable,XPRT-TRD-VL,82.364
2002,CHN,LUX,28-38_Chemicals,XPRT-TRD-VL,128.25
2002,CHN,LUX,39-40_PlastiRub,XPRT-TRD-VL,10047.838
2002,CHN,LUX,50-63_TextCloth,XPRT-TRD-VL,1099.32
